county,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Ke, Greenup County",21,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Ke, Hancock County",21,91,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Hardin County",21,93,4,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"Ke, Harlan County",21,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Harrison County",21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Hart County",21,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
"Ke, Henderson County",21,101,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Ke, Henry County",21,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ke, Hickman County",21,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Hopkins County",21,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Jackson County",21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Jefferson County",21,111,4,1,2,5,0,3,2,0,0,2,1,0,2,3,2,5,0,1
"Ke, Jessamine County",21,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ke, Johnson County",21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Ke, Kenton County",21,117,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3
"Ke, Knott County",21,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Knox County",21,121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Ke, Larue County",21,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Laurel County",21,125,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0
"Ke, Lawrence County",21,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Lee County",21,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Leslie County",21,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Letcher County",21,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Lewis County",21,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Lincoln County",21,137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Ke, Livingston County",21,139,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ke, Logan County",21,141,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Ke, Lyon County",21,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, McCracken County",21,145,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"Ke, McCreary County",21,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Ke, McLean County",21,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Madison County",21,151,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"Ke, Magoffin County",21,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ke, Marion County",21,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Marshall County",21,157,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Martin County",21,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Mason County",21,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Meade County",21,163,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"Ke, Menifee County",21,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ke, Mercer County",21,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Metcalfe County",21,169,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Ke, Monroe County",21,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Montgomery County",21,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Morgan County",21,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Muhlenberg County",21,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Nelson County",21,179,0,1,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"Ke, Nicholas County",21,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Ohio County",21,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Oldham County",21,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ke, Owen County",21,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Owsley County",21,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Pendleton County",21,191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
"Ke, Perry County",21,193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Pike County",21,195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Powell County",21,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Pulaski County",21,199,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
"Ke, Robertson County",21,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Rockcastle County",21,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Rowan County",21,205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Russell County",21,207,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Ke, Scott County",21,209,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"Ke, Shelby County",21,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ke, Simpson County",21,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Ke, Spencer County",21,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Taylor County",21,217,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Todd County",21,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Trigg County",21,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ke, Trimble County",21,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Union County",21,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Warren County",21,227,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Ke, Washington County",21,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Wayne County",21,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ke, Webster County",21,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Whitley County",21,235,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0
"Ke, Wolfe County",21,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ke, Woodford County",21,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Acadia Parish",22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Allen Parish",22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Ascension Parish",22,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Lo, Assumption Parish",22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Lo, Avoyelles Parish",22,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Beauregard Parish",22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lo, Bienville Parish",22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Bossier Parish",22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Caddo Parish",22,17,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"Lo, Calcasieu Parish",22,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"Lo, Caldwell Parish",22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Cameron Parish",22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Catahoula Parish",22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Claiborne Parish",22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Concordia Parish",22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, De Soto Parish",22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, East Baton Rouge Parish",22,33,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,1
"Lo, East Carroll Parish",22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, East Feliciana Parish",22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Evangeline Parish",22,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lo, Franklin Parish",22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Grant Parish",22,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Iberia Parish",22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Iberville Parish",22,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lo, Jackson Parish",22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Jefferson Parish",22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Jefferson Davis Parish",22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lo, Lafayette Parish",22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Lafourche Parish",22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lo, LaSalle Parish",22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Lincoln Parish",22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Livingston Parish",22,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Lo, Madison Parish",22,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lo, Morehouse Parish",22,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Natchitoches Parish",22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Orleans Parish",22,71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
"Lo, Ouachita Parish",22,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
"Lo, Plaquemines Parish",22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Pointe Coupee Parish",22,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Rapides Parish",22,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Red River Parish",22,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lo, Richland Parish",22,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Sabine Parish",22,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, St. Bernard Parish",22,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lo, St. Charles Parish",22,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lo, St. Helena Parish",22,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, St. James Parish",22,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, St. John the Baptist Parish",22,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lo, St. Landry Parish",22,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lo, St. Martin Parish",22,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, St. Mary Parish",22,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, St. Tammany Parish",22,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lo, Tangipahoa Parish",22,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Tensas Parish",22,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Terrebonne Parish",22,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Lo, Union Parish",22,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Vermilion Parish",22,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Lo, Vernon Parish",22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Washington Parish",22,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, Webster Parish",22,119,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Lo, West Baton Rouge Parish",22,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo, West Carroll Parish",22,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lo, West Feliciana Parish",22,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lo, Winn Parish",22,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ma, Androscoggin County",23,1,1,2,1,6,5,10,21,36,56,38,58,80,69,94,49,92,96,68
"Ma, Aroostook County",23,3,1,1,4,2,2,0,2,4,7,4,3,1,3,5,2,1,8,4
"Ma, Cumberland County",23,5,14,46,30,58,70,95,165,228,276,180,275,266,351,338,257,310,319,284
"Ma, Franklin County",23,7,0,2,3,2,0,5,1,4,15,19,6,6,10,10,10,3,24,13
"Ma, Hancock County",23,9,6,5,7,5,6,6,14,13,34,28,43,59,99,120,120,150,204,174
"Ma, Kennebec County",23,11,0,7,1,10,11,22,46,114,99,89,129,128,185,138,154,204,266,181
"Ma, Knox County",23,13,1,7,11,12,16,17,21,72,69,65,103,109,95,106,118,102,145,104
"Ma, Lincoln County",23,15,2,14,7,6,19,17,26,39,45,38,53,65,69,82,73,98,74,62
"Ma, Oxford County",23,17,2,1,4,3,2,1,6,21,15,15,28,25,50,43,26,43,58,47
"Ma, Penobscot County",23,19,6,10,3,3,6,5,7,13,8,11,11,21,39,50,51,90,128,77
"Ma, Piscataquis County",23,21,1,1,0,1,0,0,0,1,2,1,6,2,0,2,1,3,8,2
"Ma, Sagadahoc County",23,23,2,3,3,9,8,13,33,40,51,45,47,59,53,64,48,91,61,47
"Ma, Somerset County",23,25,1,2,1,6,1,3,3,9,6,7,9,11,32,17,28,21,90,45
"Ma, Waldo County",23,27,2,1,2,2,1,8,12,19,19,26,25,55,86,49,63,71,142,78
"Ma, Washington County",23,29,1,2,3,0,0,0,0,3,4,8,12,7,13,14,19,20,32,15
"Ma, York County",23,31,68,112,93,100,100,134,172,288,264,177,198,217,219,269,182,188,195,201
"Ma, Allegany County",24,1,1,2,2,1,3,3,7,11,9,11,8,14,33,51,80,86,86,85
"Ma, Anne Arundel County",24,3,69,66,77,74,117,164,196,185,193,114,89,112,97,116,107,176,126,90
"Ma, Baltimore County",24,5,22,20,13,23,0,0,267,238,410,195,187,171,144,199,221,190,212,176
"Ma, Calvert County",24,9,38,40,30,37,54,68,83,34,40,24,24,45,63,48,90,70,76,103
"Ma, Caroline County",24,11,20,7,6,20,20,22,24,30,33,17,10,38,20,20,14,13,21,4
"Ma, Carroll County",24,13,27,73,86,75,140,195,245,134,101,26,44,105,47,66,72,179,173,147
"Ma, Cecil County",24,15,31,35,51,60,69,63,93,103,140,113,92,86,59,67,62,68,63,65
"Ma, Charles County",24,17,23,25,17,31,20,19,44,67,83,33,36,65,51,42,21,19,23,8
"Ma, Dorchester County",24,19,1,5,3,8,5,1,3,20,6,14,14,30,12,11,7,0,13,0
"Ma, Frederick County",24,21,10,63,58,117,111,118,220,74,105,111,64,117,82,111,138,134,145,110
"Ma, Garrett County",24,23,2,0,0,0,2,0,2,1,1,0,0,0,3,1,3,10,11,14
"Ma, Harford County",24,25,59,81,86,98,89,102,160,126,105,83,94,71,103,113,177,165,160,156
"Ma, Howard County",24,27,68,39,42,94,150,113,352,356,268,237,195,139,91,157,193,133,150,107
"Ma, Kent County",24,29,7,15,15,15,6,21,41,55,34,22,20,48,34,15,19,15,12,9
"Ma, Montgomery County",24,31,69,68,49,38,216,82,476,334,81,286,243,338,87,135,279,308,210,135
"Ma, Prince George's County",24,33,39,40,37,63,66,91,102,127,33,69,3,22,7,2,47,58,130,16
"Ma, Queen Anne's County",24,35,28,43,36,34,54,53,47,96,78,49,29,57,48,33,33,46,47,30
"Ma, St. Mary's County",24,37,8,10,8,19,10,19,4,21,69,30,13,13,47,44,53,54,65,30
"Ma, Somerset County",24,39,11,8,1,7,8,9,10,10,10,2,6,9,11,6,5,7,9,5
"Ma, Talbot County",24,41,18,19,18,13,15,35,30,42,50,20,32,39,45,30,20,16,28,12
"Ma, Washington County",24,43,14,23,21,33,53,50,82,54,87,99,72,65,71,54,34,70,65,36
"Ma, Wicomico County",24,45,9,21,19,20,18,14,18,42,30,7,15,23,19,20,14,10,29,11
"Ma, Worcester County",24,47,13,22,7,8,8,5,9,13,19,13,6,9,6,1,0,0,1,4
"Ma, Baltimore city",24,510,21,13,9,3,1,0,46,45,36,42,54,32,17,30,39,39,33,29
"Ma, Barnstable County",25,1,135,165,183,192,226,104,214,173,246,165,183,297,271,246,160,1,15,0
"Ma, Berkshire County",25,3,50,69,82,84,66,49,83,162,172,132,113,90,127,84,88,4,8,0
"Ma, Bristol County",25,5,121,139,99,114,147,117,208,300,314,194,151,523,555,628,577,11,38,1
"Ma, Dukes County",25,7,34,38,60,52,91,21,51,51,45,30,31,84,71,47,59,4,9,0
"Ma, Essex County",25,9,152,236,188,164,259,133,305,442,394,234,215,511,527,459,306,5,22,0
"Ma, Franklin County",25,11,9,9,13,15,23,6,24,56,69,54,46,67,67,74,65,3,4,0
"Ma, Hampden County",25,13,73,143,112,85,118,86,120,190,250,161,108,172,208,167,183,4,11,0
"Ma, Hampshire County",25,15,31,58,39,42,68,28,63,114,147,93,75,124,143,133,108,2,13,1
"Ma, Middlesex County",25,17,149,261,263,246,440,286,587,851,817,514,373,787,936,1023,704,29,59,0
"Ma, Nantucket County",25,19,43,54,37,50,29,11,61,44,46,32,46,67,59,57,34,6,4,0
"Ma, Norfolk County",25,21,90,173,151,139,251,176,333,494,549,301,194,554,573,648,534,12,61,0
"Ma, Plymouth County",25,23,163,214,152,181,323,133,324,452,461,275,269,691,825,789,618,27,47,2
"Ma, Suffolk County",25,25,16,28,13,24,44,18,35,81,88,45,79,121,126,137,106,80,101,11
"Ma, Worcester County",25,27,98,204,138,144,233,236,341,585,555,322,177,450,578,604,540,10,13,1
"Mi, Alcona County",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Mi, Alger County",26,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mi, Allegan County",26,5,0,1,0,2,1,1,2,2,5,2,3,2,8,4,4,10,8,4
"Mi, Alpena County",26,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Mi, Antrim County",26,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"Mi, Arenac County",26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Baraga County",26,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
"Mi, Barry County",26,15,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,1,3,6
"Mi, Bay County",26,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4
"Mi, Benzie County",26,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,2
"Mi, Berrien County",26,21,1,0,0,2,3,2,5,4,9,8,8,6,11,20,29,23,28,25
"Mi, Branch County",26,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"Mi, Calhoun County",26,25,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,3,2,9
"Mi, Cass County",26,27,0,0,0,0,2,0,0,1,2,0,2,1,0,2,2,4,0,10
"Mi, Charlevoix County",26,29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"Mi, Cheboygan County",26,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mi, Chippewa County",26,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1
"Mi, Clare County",26,35,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
"Mi, Clinton County",26,37,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1
"Mi, Crawford County",26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Delta County",26,41,0,1,0,0,2,0,0,3,2,4,5,5,10,5,1,4,4,3
"Mi, Dickinson County",26,43,0,0,0,1,0,0,3,2,2,3,5,6,18,14,7,27,57,32
"Mi, Eaton County",26,45,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,2,1
"Mi, Emmet County",26,47,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0
"Mi, Genesee County",26,49,0,2,0,0,0,1,1,2,2,0,1,1,0,0,2,1,1,1
"Mi, Gladwin County",26,51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"Mi, Gogebic County",26,53,0,0,0,0,0,1,6,1,2,3,2,3,5,1,6,6,2,2
"Mi, Grand Traverse County",26,55,0,0,0,0,0,0,0,2,2,0,2,3,0,0,1,2,2,3
"Mi, Gratiot County",26,57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Mi, Hillsdale County",26,59,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,1
"Mi, Houghton County",26,61,0,0,0,0,0,0,0,1,1,1,2,2,1,4,5,5,8,8
"Mi, Huron County",26,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Ingham County",26,65,1,0,0,0,2,2,0,2,2,0,1,3,5,1,1,5,13,4
"Mi, Ionia County",26,67,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,5,0
"Mi, Iosco County",26,69,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
"Mi, Iron County",26,71,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,1
"Mi, Isabella County",26,73,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1
"Mi, Jackson County",26,75,0,0,0,0,2,2,0,0,1,1,0,0,0,2,0,2,2,0
"Mi, Kalamazoo County",26,77,0,0,0,1,2,2,1,1,1,4,0,2,4,2,7,15,21,38
"Mi, Kalkaska County",26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Kent County",26,81,2,1,0,4,6,3,3,4,4,4,6,3,4,9,14,8,21,10
"Mi, Keweenaw County",26,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
"Mi, Lake County",26,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Mi, Lapeer County",26,87,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"Mi, Leelanau County",26,89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2
"Mi, Lenawee County",26,91,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,2,0,0
"Mi, Livingston County",26,93,0,0,1,0,0,0,0,4,0,1,1,1,3,0,0,1,1,0
"Mi, Luce County",26,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Mi, Mackinac County",26,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mi, Macomb County",26,99,0,1,0,0,3,1,0,0,1,0,2,0,0,1,5,3,5,8
"Mi, Manistee County",26,101,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,5,6,6
"Mi, Marquette County",26,103,0,1,0,0,0,0,1,0,1,2,0,1,3,2,0,5,4,9
"Mi, Mason County",26,105,1,0,0,0,0,0,0,0,1,0,1,0,2,1,2,4,5,1
"Mi, Mecosta County",26,107,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,1,1
"Mi, Menominee County",26,109,11,8,4,7,11,14,12,37,30,31,22,18,40,17,7,6,20,12
"Mi, Midland County",26,111,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,2,0,0
"Mi, Missaukee County",26,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mi, Monroe County",26,115,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
"Mi, Montcalm County",26,117,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"Mi, Montmorency County",26,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Muskegon County",26,121,0,0,0,0,2,2,0,0,2,1,1,1,1,2,4,6,5,1
"Mi, Newaygo County",26,123,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0
"Mi, Oakland County",26,125,1,4,0,2,5,3,2,6,3,5,7,2,4,7,5,10,5,14
"Mi, Oceana County",26,127,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,3
"Mi, Ogemaw County",26,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Ontonagon County",26,131,0,0,0,0,0,0,1,0,0,7,3,5,6,1,2,4,3,3
"Mi, Osceola County",26,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Mi, Oscoda County",26,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"Mi, Otsego County",26,137,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mi, Ottawa County",26,139,0,2,1,1,3,5,1,2,6,3,4,4,3,4,8,11,11,8
"Mi, Presque Isle County",26,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Roscommon County",26,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mi, Saginaw County",26,145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"Mi, St. Clair County",26,147,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,2,1
